Downloaded from http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2880003/

"Total word count: 33,546,516"
"Context number: 6,243"
Word WCount W/million logW W-CD W-CD% logW-CD
买入	9	0.27	0.9542	8	0.13	0.9031
称王称霸	9	0.27	0.9542	9	0.14	0.9542
丰腴	9	0.27	0.9542	8	0.13	0.9031
球馆	9	0.27	0.9542	7	0.11	0.8451
快件	9	0.27	0.9542	4	0.06	0.6021
肯干	9	0.27	0.9542	7	0.11	0.8451
采购员	9	0.27	0.9542	9	0.14	0.9542
纯熟	9	0.27	0.9542	9	0.14	0.9542
罗米欧	9	0.27	0.9542	5	0.08	0.699
底限	9	0.27	0.9542	7	0.11	0.8451
反对党	9	0.27	0.9542	7	0.11	0.8451
拉奥	9	0.27	0.9542	2	0.03	0.301
亚历山大港	9	0.27	0.9542	6	0.1	0.7782
基南	9	0.27	0.9542	3	0.05	0.4771
油性	9	0.27	0.9542	8	0.13	0.9031
东汉	9	0.27	0.9542	6	0.1	0.7782
全长	9	0.27	0.9542	9	0.14	0.9542
标点	9	0.27	0.9542	9	0.14	0.9542
堂哥	9	0.27	0.9542	6	0.1	0.7782
彻夜不眠	9	0.27	0.9542	9	0.14	0.9542
银发	9	0.27	0.9542	9	0.14	0.9542
莫丽沙	9	0.27	0.9542	1	0.02	0
称颂	9	0.27	0.9542	9	0.14	0.9542
高卢人	9	0.27	0.9542	7	0.11	0.8451
旱	9	0.27	0.9542	8	0.13	0.9031
上劲	9	0.27	0.9542	8	0.13	0.9031
哈里丹	9	0.27	0.9542	1	0.02	0
基座	9	0.27	0.9542	6	0.1	0.7782
德菲若	9	0.27	0.9542	1	0.02	0
素菜	9	0.27	0.9542	9	0.14	0.9542
息肉	9	0.27	0.9542	7	0.11	0.8451
飞抵	9	0.27	0.9542	5	0.08	0.699
仁义	9	0.27	0.9542	8	0.13	0.9031
无情无义	9	0.27	0.9542	9	0.14	0.9542
警号	9	0.27	0.9542	9	0.14	0.9542
军饷	9	0.27	0.9542	6	0.1	0.7782
穴道	9	0.27	0.9542	5	0.08	0.699
目空一切	9	0.27	0.9542	9	0.14	0.9542
佛雷德	9	0.27	0.9542	4	0.06	0.6021
贼心	9	0.27	0.9542	9	0.14	0.9542
隆德	9	0.27	0.9542	2	0.03	0.301
翠吉	9	0.27	0.9542	1	0.02	0
司法权	9	0.27	0.9542	6	0.1	0.7782
香娜	9	0.27	0.9542	2	0.03	0.301
垃圾道	9	0.27	0.9542	6	0.1	0.7782
打主意	9	0.27	0.9542	9	0.14	0.9542
了却	9	0.27	0.9542	9	0.14	0.9542
罗伯特·格雷史密斯	9	0.27	0.9542	1	0.02	0
倆	9	0.27	0.9542	8	0.13	0.9031
鲁恩	9	0.27	0.9542	2	0.03	0.301
练就	9	0.27	0.9542	8	0.13	0.9031
世界银行	9	0.27	0.9542	5	0.08	0.699
莎拉·马歇尔	9	0.27	0.9542	1	0.02	0
退潮	9	0.27	0.9542	7	0.11	0.8451
装神弄鬼	9	0.27	0.9542	9	0.14	0.9542
法拉诺什	9	0.27	0.9542	1	0.02	0
尽人皆知	9	0.27	0.9542	9	0.14	0.9542
路易兹	9	0.27	0.9542	3	0.05	0.4771
筒子	9	0.27	0.9542	5	0.08	0.699
斯凯	9	0.27	0.9542	2	0.03	0.301
枝条	9	0.27	0.9542	8	0.13	0.9031
计时员	9	0.27	0.9542	7	0.11	0.8451
又哭又闹	9	0.27	0.9542	9	0.14	0.9542
乖张	9	0.27	0.9542	9	0.14	0.9542
南山	9	0.27	0.9542	4	0.06	0.6021
比斯比	9	0.27	0.9542	2	0.03	0.301
鲁彦	9	0.27	0.9542	1	0.02	0
倾销	9	0.27	0.9542	9	0.14	0.9542
奥玛尔	9	0.27	0.9542	1	0.02	0
万里无云	9	0.27	0.9542	7	0.11	0.8451
巴特利特	9	0.27	0.9542	1	0.02	0
千百万	9	0.27	0.9542	9	0.14	0.9542
泪腺	9	0.27	0.9542	9	0.14	0.9542
竞争性	9	0.27	0.9542	8	0.13	0.9031
仆役	9	0.27	0.9542	5	0.08	0.699
微米	9	0.27	0.9542	3	0.05	0.4771
溯源	9	0.27	0.9542	9	0.14	0.9542
英豪	9	0.27	0.9542	5	0.08	0.699
圣·玛丽镇	9	0.27	0.9542	1	0.02	0
写实	9	0.27	0.9542	9	0.14	0.9542
榄	9	0.27	0.9542	9	0.14	0.9542
其乐融融	9	0.27	0.9542	9	0.14	0.9542
塞缪尔·杰克逊	9	0.27	0.9542	1	0.02	0
上桌	9	0.27	0.9542	8	0.13	0.9031
总务处	9	0.27	0.9542	2	0.03	0.301
东大	9	0.27	0.9542	7	0.11	0.8451
皙	9	0.27	0.9542	9	0.14	0.9542
而我	9	0.27	0.9542	8	0.13	0.9031
截瘫	9	0.27	0.9542	6	0.1	0.7782
细看	9	0.27	0.9542	9	0.14	0.9542
狠命	9	0.27	0.9542	9	0.14	0.9542
出神	9	0.27	0.9542	9	0.14	0.9542
贼窝	9	0.27	0.9542	8	0.13	0.9031
准入	9	0.27	0.9542	8	0.13	0.9031
鲁丝	9	0.27	0.9542	1	0.02	0
提速	9	0.27	0.9542	7	0.11	0.8451
布鲁贝克	9	0.27	0.9542	3	0.05	0.4771
巴基斯坦人	9	0.27	0.9542	6	0.1	0.7782
便餐	9	0.27	0.9542	8	0.13	0.9031
竹林	9	0.27	0.9542	7	0.11	0.8451
实纪	9	0.27	0.9542	1	0.02	0
上房	9	0.27	0.9542	8	0.13	0.9031
佩皮斯	9	0.27	0.9542	1	0.02	0
西尼娅	9	0.27	0.9542	1	0.02	0
霍丽斯	9	0.27	0.9542	2	0.03	0.301
租期	9	0.27	0.9542	9	0.14	0.9542
委托书	9	0.27	0.9542	9	0.14	0.9542
大有作为	9	0.27	0.9542	8	0.13	0.9031
别具一格	9	0.27	0.9542	9	0.14	0.9542
神宫儿	9	0.27	0.9542	1	0.02	0
上晃	9	0.27	0.9542	9	0.14	0.9542
六一	9	0.27	0.9542	9	0.14	0.9542
先河	9	0.27	0.9542	9	0.14	0.9542
乔治·卢卡斯	9	0.27	0.9542	5	0.08	0.699
酋	9	0.27	0.9542	4	0.06	0.6021
脏活	9	0.27	0.9542	9	0.14	0.9542
安妮·弗兰克	9	0.27	0.9542	3	0.05	0.4771
伯莱	9	0.27	0.9542	2	0.03	0.301
带伤	9	0.27	0.9542	8	0.13	0.9031
崔珉	9	0.27	0.9542	3	0.05	0.4771
田间	9	0.27	0.9542	9	0.14	0.9542
燥热	9	0.27	0.9542	9	0.14	0.9542
回春	9	0.27	0.9542	8	0.13	0.9031
邱吉尔	9	0.27	0.9542	8	0.13	0.9031
埃克塞特	9	0.27	0.9542	5	0.08	0.699
朱古力	9	0.27	0.9542	6	0.1	0.7782
莱昂	9	0.27	0.9542	3	0.05	0.4771
合成纤维	9	0.27	0.9542	9	0.14	0.9542
木柱	9	0.27	0.9542	4	0.06	0.6021
松果腺	9	0.27	0.9542	3	0.05	0.4771
违犯	9	0.27	0.9542	9	0.14	0.9542
没谱	9	0.27	0.9542	9	0.14	0.9542
前瞻性	9	0.27	0.9542	6	0.1	0.7782
原判	9	0.27	0.9542	7	0.11	0.8451
赔不是	9	0.27	0.9542	7	0.11	0.8451
块状	9	0.27	0.9542	3	0.05	0.4771
肠癌	9	0.27	0.9542	7	0.11	0.8451
臭氧	9	0.27	0.9542	8	0.13	0.9031
通车	9	0.27	0.9542	9	0.14	0.9542
民苏英	9	0.27	0.9542	1	0.02	0
伯克斯	9	0.27	0.9542	3	0.05	0.4771
瑙	9	0.27	0.9542	4	0.06	0.6021
蔡常赫	9	0.27	0.9542	1	0.02	0
崔斯	9	0.27	0.9542	3	0.05	0.4771
感悟	9	0.27	0.9542	9	0.14	0.9542
海卫	9	0.27	0.9542	1	0.02	0
备齐	9	0.27	0.9542	8	0.13	0.9031
蜕皮	9	0.27	0.9542	8	0.13	0.9031
切诺基	9	0.27	0.9542	6	0.1	0.7782
时兴	9	0.27	0.9542	9	0.14	0.9542
发酵粉	9	0.27	0.9542	9	0.14	0.9542
多方面	9	0.27	0.9542	8	0.13	0.9031
兼任	9	0.27	0.9542	8	0.13	0.9031
积怨	9	0.27	0.9542	9	0.14	0.9542
夏装	9	0.27	0.9542	8	0.13	0.9031
寄居蟹	9	0.27	0.9542	7	0.11	0.8451
呔	9	0.27	0.9542	8	0.13	0.9031
盖布尔	9	0.27	0.9542	1	0.02	0
带兵	9	0.27	0.9542	7	0.11	0.8451
冷藏箱	9	0.27	0.9542	6	0.1	0.7782
禁军	9	0.27	0.9542	6	0.1	0.7782
献花	9	0.27	0.9542	9	0.14	0.9542
平方英寸	9	0.27	0.9542	7	0.11	0.8451
酚酞	9	0.27	0.9542	7	0.11	0.8451
掌印	9	0.27	0.9542	7	0.11	0.8451
杂技团	9	0.27	0.9542	9	0.14	0.9542
珍英	9	0.27	0.9542	1	0.02	0
菜叶	9	0.27	0.9542	7	0.11	0.8451
风和日丽	9	0.27	0.9542	9	0.14	0.9542
菊池	9	0.27	0.9542	1	0.02	0
外骨骼	9	0.27	0.9542	7	0.11	0.8451
阿蒙	9	0.27	0.9542	4	0.06	0.6021
旅行团	9	0.27	0.9542	9	0.14	0.9542
鬼才信	9	0.27	0.9542	9	0.14	0.9542
片冈	9	0.27	0.9542	1	0.02	0
违宪	9	0.27	0.9542	9	0.14	0.9542
米歇尔·戴斯勒	9	0.27	0.9542	9	0.14	0.9542
斯基达克思	9	0.27	0.9542	1	0.02	0
恒河	9	0.27	0.9542	7	0.11	0.8451
触摸屏	9	0.27	0.9542	8	0.13	0.9031
萨曼莎·罗斯	9	0.27	0.9542	7	0.11	0.8451
滚边	9	0.27	0.9542	9	0.14	0.9542
芥菜	9	0.27	0.9542	9	0.14	0.9542
竞猜	9	0.27	0.9542	7	0.11	0.8451
的黎波里	9	0.27	0.9542	7	0.11	0.8451
笔画	9	0.27	0.9542	6	0.1	0.7782
棉绒	9	0.27	0.9542	7	0.11	0.8451
医药箱	9	0.27	0.9542	8	0.13	0.9031
姬欣	9	0.27	0.9542	1	0.02	0
搔痒	9	0.27	0.9542	7	0.11	0.8451
伊娜斯	9	0.27	0.9542	1	0.02	0
考拉汉	9	0.27	0.9542	1	0.02	0
费尔柴尔德	9	0.27	0.9542	1	0.02	0
莱尼	9	0.27	0.9542	3	0.05	0.4771
寄信人	9	0.27	0.9542	8	0.13	0.9031
奥康诺	9	0.27	0.9542	1	0.02	0
公署	9	0.27	0.9542	3	0.05	0.4771
躁动不安	9	0.27	0.9542	7	0.11	0.8451
脏字	9	0.27	0.9542	9	0.14	0.9542
口服	9	0.27	0.9542	8	0.13	0.9031
调制解调器	9	0.27	0.9542	7	0.11	0.8451
姬玉	9	0.27	0.9542	1	0.02	0
长青	9	0.27	0.9542	8	0.13	0.9031
帕萨	9	0.27	0.9542	1	0.02	0
当量	9	0.27	0.9542	8	0.13	0.9031
晶石	9	0.27	0.9542	5	0.08	0.699
孬	9	0.27	0.9542	8	0.13	0.9031
苦肉计	9	0.27	0.9542	9	0.14	0.9542
沿线	9	0.27	0.9542	9	0.14	0.9542
赛勒斯	9	0.27	0.9542	4	0.06	0.6021
箱式	9	0.27	0.9542	4	0.06	0.6021
黛博	9	0.27	0.9542	1	0.02	0
歌功颂德	9	0.27	0.9542	9	0.14	0.9542
安全门	9	0.27	0.9542	8	0.13	0.9031
艰	9	0.27	0.9542	8	0.13	0.9031
圆领	9	0.27	0.9542	5	0.08	0.699
探照灯	9	0.27	0.9542	8	0.13	0.9031
带病	9	0.27	0.9542	9	0.14	0.9542
威武	9	0.27	0.9542	8	0.13	0.9031
雪中送炭	9	0.27	0.9542	8	0.13	0.9031
孤军作战	9	0.27	0.9542	9	0.14	0.9542
格奥克·德雷曼	9	0.27	0.9542	1	0.02	0
巴菲	9	0.27	0.9542	8	0.13	0.9031
舒克曼	9	0.27	0.9542	1	0.02	0
一气	9	0.27	0.9542	9	0.14	0.9542
偷梁换柱	9	0.27	0.9542	9	0.14	0.9542
萨蒂	9	0.27	0.9542	2	0.03	0.301
安娜·斯宾诺莎	9	0.27	0.9542	3	0.05	0.4771
富余	9	0.27	0.9542	9	0.14	0.9542
贝特	9	0.27	0.9542	5	0.08	0.699
滚雪球	9	0.27	0.9542	7	0.11	0.8451
滞后	9	0.27	0.9542	9	0.14	0.9542
有声	9	0.27	0.9542	9	0.14	0.9542
皇位	9	0.27	0.9542	8	0.13	0.9031
划时代	9	0.27	0.9542	9	0.14	0.9542
佐佐木	9	0.27	0.9542	3	0.05	0.4771
纱线	9	0.27	0.9542	9	0.14	0.9542
豁	9	0.27	0.9542	9	0.14	0.9542
花房	9	0.27	0.9542	6	0.1	0.7782
鲍勃·迪伦	9	0.27	0.9542	5	0.08	0.699
衰变	9	0.27	0.9542	7	0.11	0.8451
老表	9	0.27	0.9542	6	0.1	0.7782
萨米尔	9	0.27	0.9542	4	0.06	0.6021
异型	9	0.27	0.9542	9	0.14	0.9542
测距	9	0.27	0.9542	8	0.13	0.9031
患难与共	9	0.27	0.9542	9	0.14	0.9542
锦衣	9	0.27	0.9542	5	0.08	0.699
繁荣昌盛	9	0.27	0.9542	9	0.14	0.9542
招租	9	0.27	0.9542	9	0.14	0.9542
烹制	9	0.27	0.9542	9	0.14	0.9542
德国人	9	0.27	0.9542	7	0.11	0.8451
盖兹	9	0.27	0.9542	3	0.05	0.4771
单面	9	0.27	0.9542	8	0.13	0.9031
鞍马	9	0.27	0.9542	4	0.06	0.6021
栓子	9	0.27	0.9542	5	0.08	0.699
克莱斯特	9	0.27	0.9542	2	0.03	0.301
观世音	9	0.27	0.9542	4	0.06	0.6021
挨骂	9	0.27	0.9542	9	0.14	0.9542
藤蔓	9	0.27	0.9542	9	0.14	0.9542
弹丸	9	0.27	0.9542	4	0.06	0.6021
八月份	9	0.27	0.9542	8	0.13	0.9031
求和	9	0.27	0.9542	8	0.13	0.9031
寄放	9	0.27	0.9542	8	0.13	0.9031
基夫顿	9	0.27	0.9542	1	0.02	0
围场	9	0.27	0.9542	5	0.08	0.699
智彦	9	0.27	0.9542	1	0.02	0
生活会	9	0.27	0.9542	9	0.14	0.9542
熙贞	9	0.27	0.9542	2	0.03	0.301
死灰复燃	9	0.27	0.9542	7	0.11	0.8451
黄种	9	0.27	0.9542	6	0.1	0.7782
大卫·威廉姆斯	9	0.27	0.9542	1	0.02	0
塞瓦	9	0.27	0.9542	2	0.03	0.301
蛋白酶	9	0.27	0.9542	4	0.06	0.6021
兼而有之	9	0.27	0.9542	9	0.14	0.9542
老当益壮	9	0.27	0.9542	9	0.14	0.9542
戈多	9	0.27	0.9542	5	0.08	0.699
词根	9	0.27	0.9542	6	0.1	0.7782
作罢	9	0.27	0.9542	9	0.14	0.9542
山里人	9	0.27	0.9542	7	0.11	0.8451
自动步枪	9	0.27	0.9542	9	0.14	0.9542
罗兰德	9	0.27	0.9542	3	0.05	0.4771
德莫特里	9	0.27	0.9542	1	0.02	0
赶时髦	9	0.27	0.9542	9	0.14	0.9542
望尘莫及	9	0.27	0.9542	8	0.13	0.9031
大手大脚	9	0.27	0.9542	9	0.14	0.9542
傻里傻气	9	0.27	0.9542	9	0.14	0.9542
无缝	9	0.27	0.9542	6	0.1	0.7782
洛普斯特	9	0.27	0.9542	1	0.02	0
排长	9	0.27	0.9542	7	0.11	0.8451
无绳	9	0.27	0.9542	7	0.11	0.8451
天荒地老	9	0.27	0.9542	6	0.1	0.7782
罗谢尔	9	0.27	0.9542	5	0.08	0.699
泥鳅	9	0.27	0.9542	4	0.06	0.6021
异状	9	0.27	0.9542	7	0.11	0.8451
有福	9	0.27	0.9542	7	0.11	0.8451
种子选手	9	0.27	0.9542	5	0.08	0.699
切罗基·可苏	9	0.27	0.9542	1	0.02	0
雷本斯	9	0.27	0.9542	1	0.02	0
威廉·道森	9	0.27	0.9542	2	0.03	0.301
入定	9	0.27	0.9542	4	0.06	0.6021
贝宁	9	0.27	0.9542	6	0.1	0.7782
英格里德	9	0.27	0.9542	2	0.03	0.301
阿尔帕·奇诺	9	0.27	0.9542	1	0.02	0
三生有幸	9	0.27	0.9542	9	0.14	0.9542
年报	9	0.27	0.9542	7	0.11	0.8451
脑神经	9	0.27	0.9542	9	0.14	0.9542
必要条件	9	0.27	0.9542	8	0.13	0.9031
无所不为	9	0.27	0.9542	9	0.14	0.9542
挑大梁	9	0.27	0.9542	8	0.13	0.9031
作成	9	0.27	0.9542	8	0.13	0.9031
氡	9	0.27	0.9542	6	0.1	0.7782
闭门羹	9	0.27	0.9542	9	0.14	0.9542
六千万	9	0.27	0.9542	7	0.11	0.8451
疾驰	9	0.27	0.9542	9	0.14	0.9542
石田	9	0.27	0.9542	4	0.06	0.6021
举手投足	9	0.27	0.9542	9	0.14	0.9542
露丝	9	0.27	0.9542	5	0.08	0.699
综上所述	9	0.27	0.9542	8	0.13	0.9031
交好	9	0.27	0.9542	9	0.14	0.9542
德尔塔	9	0.27	0.9542	6	0.1	0.7782
本队	9	0.27	0.9542	9	0.14	0.9542
布鲁斯·韦恩	9	0.27	0.9542	2	0.03	0.301
哈欠	9	0.27	0.9542	6	0.1	0.7782
雷克	9	0.27	0.9542	3	0.05	0.4771
四亿	9	0.27	0.9542	5	0.08	0.699
辄	9	0.27	0.9542	8	0.13	0.9031
有言在先	9	0.27	0.9542	9	0.14	0.9542
皓	9	0.27	0.9542	2	0.03	0.301
苏斯	9	0.27	0.9542	6	0.1	0.7782
高人	9	0.27	0.9542	9	0.14	0.9542
蓝利	9	0.27	0.9542	2	0.03	0.301
晕晕乎乎	9	0.27	0.9542	8	0.13	0.9031
马努	9	0.27	0.9542	2	0.03	0.301
臻	9	0.27	0.9542	7	0.11	0.8451
米格尔	9	0.27	0.9542	2	0.03	0.301
麦克斯·贝尔	9	0.27	0.9542	1	0.02	0
凡德高	9	0.27	0.9542	1	0.02	0
评述	9	0.27	0.9542	7	0.11	0.8451
荣介	9	0.27	0.9542	1	0.02	0
商言商	9	0.27	0.9542	7	0.11	0.8451
无言以对	9	0.27	0.9542	9	0.14	0.9542
莫库	9	0.27	0.9542	1	0.02	0
水车	9	0.27	0.9542	6	0.1	0.7782
满浩	9	0.27	0.9542	1	0.02	0
保护法	9	0.27	0.9542	8	0.13	0.9031
民郎	9	0.27	0.9542	2	0.03	0.301
白俄罗斯	9	0.27	0.9542	8	0.13	0.9031
塞蕾	9	0.27	0.9542	1	0.02	0
逻辑学	9	0.27	0.9542	7	0.11	0.8451
人迹罕至	9	0.27	0.9542	8	0.13	0.9031
名留青史	9	0.27	0.9542	5	0.08	0.699
里程表	9	0.27	0.9542	9	0.14	0.9542
梅塞德斯	9	0.27	0.9542	7	0.11	0.8451
小熊猫	9	0.27	0.9542	4	0.06	0.6021
剜	9	0.27	0.9542	8	0.13	0.9031
威肯森	9	0.27	0.9542	1	0.02	0
扒开	9	0.27	0.9542	7	0.11	0.8451
成万	9	0.27	0.9542	8	0.13	0.9031
大卫·帕克	9	0.27	0.9542	1	0.02	0
按计划	9	0.27	0.9542	9	0.14	0.9542
四大	9	0.27	0.9542	6	0.1	0.7782
腰杆	9	0.27	0.9542	7	0.11	0.8451
哈玛	9	0.27	0.9542	2	0.03	0.301
斯汤普	9	0.27	0.9542	1	0.02	0
居心叵测	9	0.27	0.9542	9	0.14	0.9542
锹	9	0.27	0.9542	6	0.1	0.7782
牧草	9	0.27	0.9542	7	0.11	0.8451
苏信	9	0.27	0.9542	1	0.02	0
姜泰镇	9	0.27	0.9542	1	0.02	0
殷多容	9	0.27	0.9542	1	0.02	0
阿里巴巴	9	0.27	0.9542	8	0.13	0.9031
石城	9	0.27	0.9542	8	0.13	0.9031
埃玛	9	0.27	0.9542	4	0.06	0.6021
病院	9	0.27	0.9542	9	0.14	0.9542
体魄	9	0.27	0.9542	8	0.13	0.9031
早逝	9	0.27	0.9542	9	0.14	0.9542
玛西	9	0.27	0.9542	4	0.06	0.6021
布朗迪	9	0.27	0.9542	1	0.02	0
寺里	9	0.27	0.9542	8	0.13	0.9031
不自量	9	0.27	0.9542	9	0.14	0.9542
桂利达	9	0.27	0.9542	1	0.02	0
石岗	9	0.27	0.9542	1	0.02	0
费西尔	9	0.27	0.9542	1	0.02	0
石墨	9	0.27	0.9542	9	0.14	0.9542
浇头	9	0.27	0.9542	7	0.11	0.8451
跶	9	0.27	0.9542	6	0.1	0.7782
打雪仗	9	0.27	0.9542	9	0.14	0.9542
止痒	9	0.27	0.9542	7	0.11	0.8451
一盘散沙	9	0.27	0.9542	8	0.13	0.9031
靠山	9	0.27	0.9542	7	0.11	0.8451
那曲	9	0.27	0.9542	9	0.14	0.9542
摩天楼	9	0.27	0.9542	8	0.13	0.9031
塔尔	9	0.27	0.9542	4	0.06	0.6021
不可同日而语	9	0.27	0.9542	9	0.14	0.9542
埃斯	9	0.27	0.9542	7	0.11	0.8451
一万四千	9	0.27	0.9542	6	0.1	0.7782
奥兹托克	9	0.27	0.9542	1	0.02	0
贵宾席	9	0.27	0.9542	7	0.11	0.8451
巴戈特	9	0.27	0.9542	1	0.02	0
铁笼	9	0.27	0.9542	7	0.11	0.8451
西尔维亚	9	0.27	0.9542	6	0.1	0.7782
蓝本	9	0.27	0.9542	9	0.14	0.9542
比曼	9	0.27	0.9542	1	0.02	0
威廉斯堡	9	0.27	0.9542	6	0.1	0.7782
毒气弹	9	0.27	0.9542	5	0.08	0.699
比斯	9	0.27	0.9542	7	0.11	0.8451
弗兰肯斯坦	9	0.27	0.9542	9	0.14	0.9542
蟒	9	0.27	0.9542	9	0.14	0.9542
莫瑞	9	0.27	0.9542	3	0.05	0.4771
痛骂	9	0.27	0.9542	7	0.11	0.8451
马拉	9	0.27	0.9542	7	0.11	0.8451
终身伴侣	9	0.27	0.9542	9	0.14	0.9542
胡克	9	0.27	0.9542	5	0.08	0.699
破格	9	0.27	0.9542	7	0.11	0.8451
二等奖	9	0.27	0.9542	9	0.14	0.9542
扎眼	9	0.27	0.9542	9	0.14	0.9542
接洽	9	0.27	0.9542	8	0.13	0.9031
王族	9	0.27	0.9542	9	0.14	0.9542
亨利·奥尔森	9	0.27	0.9542	1	0.02	0
优胜劣汰	9	0.27	0.9542	9	0.14	0.9542
斯卡莱特	9	0.27	0.9542	1	0.02	0
厚厚	9	0.27	0.9542	8	0.13	0.9031
颅腔	9	0.27	0.9542	8	0.13	0.9031
瓦顿	9	0.27	0.9542	2	0.03	0.301
猫眼	9	0.27	0.9542	9	0.14	0.9542
旅伴	9	0.27	0.9542	4	0.06	0.6021
碌	9	0.27	0.9542	5	0.08	0.699
收复	9	0.27	0.9542	7	0.11	0.8451
比重	9	0.27	0.9542	8	0.13	0.9031
基辛格	9	0.27	0.9542	4	0.06	0.6021
总线	9	0.27	0.9542	8	0.13	0.9031
甲等	9	0.27	0.9542	4	0.06	0.6021
武汉	9	0.27	0.9542	6	0.1	0.7782
奥克卡	9	0.27	0.9542	1	0.02	0
一往情深	9	0.27	0.9542	9	0.14	0.9542
安圭拉岛	9	0.27	0.9542	6	0.1	0.7782
干爽	9	0.27	0.9542	9	0.14	0.9542
布里奇	9	0.27	0.9542	2	0.03	0.301
沙暴	9	0.27	0.9542	6	0.1	0.7782
路德维克	9	0.27	0.9542	1	0.02	0
陋室	9	0.27	0.9542	7	0.11	0.8451
布朗罗	9	0.27	0.9542	1	0.02	0
麦克格威	9	0.27	0.9542	1	0.02	0
一吐为快	9	0.27	0.9542	9	0.14	0.9542
光能	9	0.27	0.9542	8	0.13	0.9031
成规	9	0.27	0.9542	7	0.11	0.8451
久负盛名	9	0.27	0.9542	5	0.08	0.699
怪杰	9	0.27	0.9542	7	0.11	0.8451
德·坎普	9	0.27	0.9542	1	0.02	0
沙洲	9	0.27	0.9542	8	0.13	0.9031
卡什嘉	9	0.27	0.9542	1	0.02	0
匣子	9	0.27	0.9542	8	0.13	0.9031
总价	9	0.27	0.9542	9	0.14	0.9542
几千万	9	0.27	0.9542	8	0.13	0.9031
收监	9	0.27	0.9542	9	0.14	0.9542
钹	9	0.27	0.9542	7	0.11	0.8451
同乡	9	0.27	0.9542	6	0.1	0.7782
球菌	9	0.27	0.9542	8	0.13	0.9031
青筋	9	0.27	0.9542	9	0.14	0.9542
武天	9	0.27	0.9542	1	0.02	0
危害性	9	0.27	0.9542	7	0.11	0.8451
良佐	9	0.27	0.9542	1	0.02	0
卡维	9	0.27	0.9542	2	0.03	0.301
进度表	9	0.27	0.9542	7	0.11	0.8451
昂首	9	0.27	0.9542	9	0.14	0.9542
塞拉斯	9	0.27	0.9542	2	0.03	0.301
痿	9	0.27	0.9542	4	0.06	0.6021
新世界	9	0.27	0.9542	7	0.11	0.8451
驷马	9	0.27	0.9542	9	0.14	0.9542
恬静	9	0.27	0.9542	9	0.14	0.9542
岁月不饶人	9	0.27	0.9542	9	0.14	0.9542
拉修达	9	0.27	0.9542	1	0.02	0
靠背	9	0.27	0.9542	9	0.14	0.9542
爱丽	9	0.27	0.9542	4	0.06	0.6021
恶贯满盈	9	0.27	0.9542	9	0.14	0.9542
穹	9	0.27	0.9542	8	0.13	0.9031
操持	9	0.27	0.9542	9	0.14	0.9542
街名	9	0.27	0.9542	9	0.14	0.9542
去污剂	9	0.27	0.9542	7	0.11	0.8451
送货上门	9	0.27	0.9542	9	0.14	0.9542
木法沙	9	0.27	0.9542	1	0.02	0
收服	9	0.27	0.9542	8	0.13	0.9031
收摊	9	0.27	0.9542	7	0.11	0.8451
胸椎	9	0.27	0.9542	7	0.11	0.8451
懵懂	9	0.27	0.9542	8	0.13	0.9031
玛婷	9	0.27	0.9542	1	0.02	0
津城	9	0.27	0.9542	1	0.02	0
胰腺炎	9	0.27	0.9542	7	0.11	0.8451
瓮中之鳖	9	0.27	0.9542	9	0.14	0.9542
肯诺比	9	0.27	0.9542	1	0.02	0
词藻	9	0.27	0.9542	8	0.13	0.9031
举家	9	0.27	0.9542	8	0.13	0.9031
水龙带	9	0.27	0.9542	8	0.13	0.9031
接地	9	0.27	0.9542	6	0.1	0.7782
政硕	9	0.27	0.9542	1	0.02	0
同喜	9	0.27	0.9542	4	0.06	0.6021
菲迪尔	9	0.27	0.9542	1	0.02	0
告慰	9	0.27	0.9542	9	0.14	0.9542
成宇	9	0.27	0.9542	2	0.03	0.301
鞭笞	9	0.27	0.9542	9	0.14	0.9542
光华	9	0.27	0.9542	9	0.14	0.9542
众望	9	0.27	0.9542	9	0.14	0.9542
演算	9	0.27	0.9542	7	0.11	0.8451
日晷	9	0.27	0.9542	9	0.14	0.9542
玛利	9	0.27	0.9542	7	0.11	0.8451
酸菜	9	0.27	0.9542	7	0.11	0.8451
杂役	9	0.27	0.9542	7	0.11	0.8451
各取所需	9	0.27	0.9542	8	0.13	0.9031
偏颇	9	0.27	0.9542	9	0.14	0.9542
昂起	9	0.27	0.9542	6	0.1	0.7782
罗索	9	0.27	0.9542	8	0.13	0.9031
入境者	9	0.27	0.9542	9	0.14	0.9542
护法	9	0.27	0.9542	4	0.06	0.6021
一幕幕	9	0.27	0.9542	7	0.11	0.8451
罗翰	9	0.27	0.9542	2	0.03	0.301
疾患	9	0.27	0.9542	7	0.11	0.8451
阿巴朗尼	9	0.27	0.9542	1	0.02	0
堤岸	9	0.27	0.9542	5	0.08	0.699
侧影	9	0.27	0.9542	4	0.06	0.6021
抄录	9	0.27	0.9542	3	0.05	0.4771
绺	9	0.27	0.9542	8	0.13	0.9031
推力	9	0.27	0.9542	9	0.14	0.9542
简娜特	9	0.27	0.9542	1	0.02	0
双学位	9	0.27	0.9542	7	0.11	0.8451
昏天黑地	9	0.27	0.9542	9	0.14	0.9542
声援	9	0.27	0.9542	6	0.1	0.7782
达奈尔	9	0.27	0.9542	1	0.02	0
