341,2-77,号,hao4,day of a month; (suffix used after) name of a ship; (ordinal) number,
342,4-342,号码,hao4 ma3,"number; CL:堆[dui1],個|个[ge4]",
343,1-37,喝,he1,to drink; to shout (a command); My goodness!,
344,1-38,和,he2,and; together with; with; sum; union; peace; harmony; surname He; Japanese related; Taiwan pr.  han4,
345,3-174,河,he2,"river; CL:條|条[tiao2],道[dao4]",
346,4-346,合格,he2 ge2,qualified; meeting a standard; eligible (voter),
347,4-347,合适,he2 shi4,suitable; fitting; decent; to fit,
348,4-348,盒子,he2 zi5,case,
349,2-80,黑,hei1,black; dark; abbr. for Heilongjiang 黑龍江|黑龙江 province in northeast China,
350,3-176,黑板,hei1 ban3,"blackboard; CL:塊|块[kuai4],個|个[ge4]",
351,1-39,很,hen3,(adverb of degree); quite; very; awfully,
352,2-82,红,hong2,bonus; popular; red; revolutionary,
353,4-353,猴子,hou2 zi5,monkey; CL:隻|只[zhi1],
354,4-354,厚,hou4,thick; deep or profound; kind; generous; rich or strong in flavor; to favor; to stress,
355,4-355,后悔,hou4 hui3,to regret; to repent,
356,4-356,后来,hou4 lai2,afterwards; later,
357,1-40,后面,hou4 mian5,rear; back; behind; later; afterwards,
358,4-358,忽然,hu1 ran2,suddenly; all of a sudden,
359,4-359,护士,hu4 shi5,nurse; CL:個|个[ge4],
360,3-180,护照,hu4 zhao4,"passport; CL:本[ben3],個|个[ge4]",
361,4-361,互相,hu4 xiang1,each other; mutually; mutual,
362,3-181,花,hua1,"flower; blossom; fancy pattern; CL:朵[duo3],支[zhi1],束[shu4],把[ba3],盆[pen2],簇[cu4]; to spend (money, time); surname Hua",
363,3-182,花园,hua1 yuan2,"garden; CL:座[zuo4],個|个[ge4]",
364,3-183,画,hua4,"to draw; picture; painting; CL:幅[fu2],張|张[zhang1]",
365,4-365,怀疑,huai2 yi2,to doubt; to suspect; doubt; suspicion; skeptical,
366,3-184,坏,huai4,bad; spoiled; broken; to break down,
367,2-84,欢迎,huan1 ying2,to welcome; welcome,
368,3-186,还,huan2,"to pay back; to return; surname Huan
",
369,3-187,环境,huan2 jing4,environment; circumstances; surroundings; CL:個|个[ge4]; ambient,
370,3-188,换,huan4,change; exchange,
371,3-189,黄,huang2,yellow; pornographic; to fall through,
372,1-41,回,hui2,to circle; to go back; to turn around; to answer; to return; to revolve; Hui ethnic group (Chinese Muslims); time; classifier for acts of a play; section or chapter (of a classic book),
373,2-86,回答,hui2 da2,to reply; to answer; the answer; CL:個|个[ge4],
374,4-374,回忆,hui2 yi4,to recall; recollection; CL:個|个[ge4],
375,1-42,会,hui4,can; be possible; be able to; will; be likely to; be sure to; to assemble; to meet; to gather; to see; union; group; association; CL:個|个[ge4]; a moment (Taiwan pr. for this sense is hui3),
376,3-193,会议,hui4 yi4,"meeting; conference; CL:場|场[chang3],屆|届[jie4]",
377,4-377,活动,huo2 dong4,"to exercise; to move about; to operate; activity; loose; shaky; active; movable; maneuver; to use connections; CL:項|项[xiang4],個|个[ge4]",
378,4-378,活泼,huo2 po5,lively; vivacious; brisk; active,
379,4-379,火,huo3,fire; CL:把[ba3],
380,1-43,火车站,huo3 che1 zhan4,train station,
381,4-381,获得,huo4 de2,to obtain; to receive; to get,
382,3-195,或者,huo4 zhe3,or; possibly; maybe; perhaps,
383,2-89,机场,ji1 chang3,"airport; airfield; CL:家[jia1],處|处[chu4]",
384,3-199,机会,ji1 hui4,opportunity; chance; occasion; CL:個|个[ge4],
385,4-385,基础,ji1 chu3,base; foundation; basis; underlying; CL:個|个[ge4],
386,2-90,鸡蛋,ji1 dan4,"(chicken) egg; hen's egg; CL:個|个[ge4],打[da2]",
387,4-387,激动,ji1 dong4,to excite; to agitate; exciting,
388,3-198,几乎,ji1 hu1,almost; nearly; practically,
389,4-389,积极,ji1 ji2,active; energetic; vigorous; positive (outlook); proactive,
390,4-390,积累,ji1 lei3,to accumulate; accumulation; cumulative; cumulatively,
391,3-200,极,ji2,"extremely; pole (geography, physics); utmost; top",
392,4-392,极其,ji2 qi2,extremely,
393,4-393,集合,ji2 he2,a congregation; to gather; a set,
394,4-394,及时,ji2 shi2,in time; promptly; without delay; timely,
395,4-395,即使,ji2 shi3,even if; even though; given that,
396,1-44,几,ji3,how much; how many; several; a few,
397,4-397,寄,ji4,to live (in a house); to lodge; to mail; to send; to entrust; to depend,
398,3-202,记得,ji4 de5,to remember,
399,4-399,记者,ji4 zhe3,reporter; journalist; CL:個|个[ge4],
400,4-400,计划,ji4 hua4,"plan; project; program; to plan; to map out; CL:個|个[ge4],項|项[xiang4]",
401,3-203,季节,ji4 jie2,time; season; period; CL:個|个[ge4],
402,4-402,既然,ji4 ran2,since; as; this being the case,
403,4-403,技术,ji4 shu4,"technology; technique; skill; CL:門|门[men2],種|种[zhong3],項|项[xiang4]",
404,4-404,继续,ji4 xu4,to continue; to proceed with; to go on with,
405,1-45,家,jia1,"home; family; classifier for families or businesses; refers to the philosophical schools of pre-Han China; noun suffix for specialists in some activity such as musician or revolutionary, corresponds to English -ist, -er, -ary or -ian; surname Jia; CL:個|个[ge4]",
406,4-406,家具,jia1 ju4,"furniture; CL:件[jian4],套[tao4]",
407,4-407,加班,jia1 ban1,to work overtime,
408,4-408,加油站,jia1 you2 zhan4,gas station,
409,4-409,假,jia3,fake; false; artificial; to borrow; if; suppose,
410,4-410,价格,jia4 ge2,price; CL:個|个[ge4],
411,4-411,坚持,jian1 chi2,to continue upholding; to remain committed to; persistence; to persist; to uphold; to insist on; persevere,
412,3-205,检查,jian3 cha2,inspection; to examine; to inspect; CL:次[ci4],
413,3-206,简单,jian3 dan1,simple; not complicated,
414,4-414,减肥,jian3 fei2,to lose weight,
415,4-415,减少,jian3 shao3,to lessen; to decrease; to reduce; to lower,
416,2-93,件,jian4,"item; component; classifier for events, things, clothes etc",
417,3-208,健康,jian4 kang1,health; healthy,
418,3-209,见面,jian4 mian4,to meet; to see sb; CL:次[ci4],
419,4-419,将来,jiang1 lai2,in the future; future; the future; CL:個|个[ge4],
420,3-210,讲,jiang3,to speak; to explain; to negotiate; to emphasise; to be particular about; as far as sth is concerned; speech; lecture,
421,4-421,奖金,jiang3 jin1,premium; award money; a bonus,
422,4-422,降低,jiang4 di1,to reduce; to lower; to bring down,
423,3-211,教,jiao1,to teach,
424,4-424,交,jiao1,to hand over; to deliver; to pay (money); to turn over; to make friends; to intersect (lines),
425,4-425,交流,jiao1 liu2,exchange; give-and-take; to exchange; to alternate; communication; alternating current (electricity),
426,4-426,交通,jiao1 tong1,to be connected; traffic; communications; liaison,
427,4-427,骄傲,jiao1 ao4,arrogant; full of oneself; conceited; proud of sth; CL:個|个[ge4],
428,3-213,角,jiao3,angle; corner; horn; horn-shaped; unit of money equal to 0.1 yuan; CL:個|个[ge4],
429,3-212,脚,jiao3,"foot; leg; base; kick; CL:雙|双[shuang1],隻|只[zhi1]",
430,4-430,饺子,jiao3 zi5,"dumpling; pot-sticker; CL:個|个[ge4],隻|只[zhi1]",
431,1-46,叫,jiao4,to shout; to call; to order; to ask; to be called; by (indicates agent in the passive mood),
432,2-95,教室,jiao4 shi4,classroom; CL:間|间[jian1],
433,4-433,教授,jiao4 shou4,"professor; to instruct; to lecture on; CL:個|个[ge4],位[wei4]",
434,4-434,教育,jiao4 yu4,to educate; to teach; education,
435,3-216,接,jie1,to receive; to answer (the phone); to meet or welcome sb; to connect; to catch; to join; to extend; to take one's turn on duty; take over for sb,
436,4-436,接受,jie1 shou4,to accept; to receive,
437,3-217,街道,jie1 dao4,street; CL:條|条[tiao2],
438,4-438,结果,jie1 guo3,to bear fruit; CL:個|个[ge4],
439,3-218,结婚,jie2 hun1,to marry; to get married; CL:次[ci4],
440,3-219,结束,jie2 shu4,termination; to finish; to end; to conclude; to close,
441,3-220,节目,jie2 mu4,"program; item (on a program); CL:臺|台[tai2],個|个[ge4],套[tao4]",
442,3-221,节日,jie2 ri4,holiday; festival; CL:個|个[ge4],
443,4-443,节约,jie2 yue1,to economize; to conserve (resources); economy; frugal,
444,2-96,姐姐,jie3 jie5,older sister; CL:個|个[ge4],
445,3-223,解决,jie3 jue2,to settle (a dispute); to resolve; to solve,
446,4-446,解释,jie3 shi4,explanation; to explain; to interpret; to resolve; CL:個|个[ge4],
447,3-224,借,jie4,to lend; to borrow; excuse; pretext; by means of; to seize (an opportunity); to take (an opportunity),
448,2-97,介绍,jie4 shao4,to present; to introduce; to recommend; to suggest; to let know; to brief,
449,1-47,今天,jin1 tian1,today; at the present; now,
450,4-450,尽管,jin3 guan3,"despite; although; even though; in spite of; unhesitatingly; do not hesitate (to ask, complain etc); (go ahead and do it) without hesitating",
451,4-451,紧张,jin3 zhang1,nervous; keyed up; intense; tense; strained; in short supply; scarce; CL:陣|阵[zhen4],
452,2-100,近,jin4,near; close to; approximately,
453,2-99,进,jin4,"to advance; to enter; to come (or go) into; to receive or admit; to eat or drink; to submit or present; (used after a verb) into, in; to score a goal",
454,4-454,进行,jin4 xing2,to advance; to conduct; underway; in progress; to do; to carry out; to carry on; to execute,
455,4-455,禁止,jin4 zhi3,to prohibit; to forbid; to ban,
456,4-456,精彩,jing1 cai3,brilliant; splendid,
457,4-457,精神,jing1 shen2,spirit; mind; consciousness; thought; mental; psychological; essence; gist; CL:個|个[ge4],
458,3-229,经常,jing1 chang2,day to day; everyday; daily; frequently; constantly; regularly; often,
459,3-230,经过,jing1 guo4,to pass; to go through; process; course; CL:個|个[ge4],
460,4-460,经济,jing1 ji4,economy; economic,
461,3-231,经理,jing1 li3,"manager; director; CL:個|个[ge4],位[wei4],名[ming2]",
462,4-462,经历,jing1 li4,"experience; CL:個|个[ge4],次[ci4]; to experience; to go through",
463,4-463,经验,jing1 yan4,to experience; experience,
464,4-464,京剧,Jing1 ju4,"Beijing opera; CL:場|场[chang3],出[chu1]",
465,4-465,警察,jing3 cha2,police; policeman; policewoman; CL:個|个[ge4],
466,4-466,竟然,jing4 ran2,unexpectedly; to one's surprise; in spite of everything; in that crazy way; actually; to go as far as to,
467,4-467,竞争,jing4 zheng1,to compete; competition,
468,4-468,镜子,jing4 zi5,"mirror; CL:面[mian4],個|个[ge4]",
469,4-469,究竟,jiu1 jing4,after all (when all is said and done); actually; outcome; result,
470,1-48,九,jiu3,nine; 9,
471,3-233,久,jiu3,(long) time; (long) duration of time,
472,3-234,旧,jiu4,old; opposite: new 新; former; worn (with age),
473,2-102,就,jiu4,at once; right away; only; just (emphasis); as early as; already; as soon as; then; in that case; as many as; even if; to approach; to move towards; to undertake; to engage in; to suffer; subjected to; to accomplish; to take advantage of; to go with (of foods); with regard to; concerning,
474,4-474,举办,ju3 ban4,to conduct; to hold,
475,3-236,举行,ju3 xing2,"to hold (a meeting, ceremony etc)",
476,4-476,拒绝,ju4 jue2,to refuse; to decline; to reject,
477,4-477,距离,ju4 li2,distance; to be apart; CL:個|个[ge4],
478,3-237,句子,ju4 zi5,sentence; CL:個|个[ge4],
479,2-103,觉得,jue2 de5,to think; to feel,
480,3-239,决定,jue2 ding4,"to decide (to do something); to resolve; decision; CL:個|个[ge4],項|项[xiang4]; certainly",
481,2-104,咖啡,ka1 fei1,coffee; CL:杯[bei1],
482,1-49,开,kai1,to open; to start; to turn on; to boil; to write out (a medical prescription); to operate (vehicle); abbr. for 開爾文|开尔文 degrees Kelvin,
483,2-106,开始,kai1 shi3,to begin; beginning; to start; initial; CL:個|个[ge4],
484,4-484,开玩笑,kai1 wan2 xiao4,to play a joke; to make fun of; to joke,
485,1-50,看,kan4,to see; to look at; to read; to watch; to consider; to regard as; to view as; to treat as; to judge; (after repeated verb) to give it a try; depending on (how you're judging); to visit; to call on; to treat (an illness); to look after; Watch out! (for a danger),
486,4-486,看法,kan4 fa3,way of looking at a thing; view; opinion; CL:個|个[ge4],
487,1-51,看见,kan4 jian4,to see; to catch sight of,
488,4-488,考虑,kao3 lv4,to think over; to consider; consideration,
489,2-109,考试,kao3 shi4,exam; CL:次[ci4],
490,4-490,棵,ke1,"classifier for trees, cabbages, plants etc",
491,4-491,科学,ke1 xue2,"science; scientific knowledge; scientific; CL:門|门[men2],個|个[ge4],種|种[zhong3]",
492,4-492,咳嗽,ke2 sou5,to cough; CL:陣|阵[zhen4],
493,3-246,渴,ke3,thirsty,
494,3-247,可爱,ke3 ai4,amiable; cute; lovely,
495,4-495,可怜,ke3 lian2,pitiful; pathetic,
496,2-110,可能,ke3 neng2,might (happen); possible; probable; possibility; probability; maybe; perhaps; CL:個|个[ge4],
497,4-497,可是,ke3 shi4,but; however,
498,4-498,可惜,ke3 xi1,it is a pity; what a pity; (it's) too bad,
499,2-111,可以,ke3 yi3,can; may; possible; able to,
500,3-250,刻,ke4,quarter (hour); moment; to carve; to engrave; to cut; oppressive; classifier for short time intervals,
501,2-112,课,ke4,"subject; course; class; lesson; CL:堂[tang2],节|節[jie2],門|门[men2]",
502,3-252,客人,ke4 ren2,visitor; guest; customer; client; CL:位[wei4],
503,4-503,肯定,ken3 ding4,to be sure; to be certain; sure; certain; definite; to confirm; to affirm; affirmative,
504,4-504,空气,kong1 qi4,air; atmosphere,
505,3-253,空调,kong1 tiao2,air conditioning,
506,4-506,恐怕,kong3 pa4,fear; to dread; I'm afraid that...; perhaps; maybe,
507,3-254,口,kou3,"mouth; classifier for things with mouths (people, domestic animals, cannons, wells etc)",
508,3-255,哭,ku1,to cry; to weep,
509,4-509,苦,ku3,bitter; hardship; pain; to suffer; painstaking,
510,3-256,裤子,ku4 zi5,trousers; pants; CL:條|条[tiao2],
511,1-52,块,kuai4,"lump (of earth); chunk; piece; classifier for pieces of cloth, cake, soap etc; colloquial word for yuan (or other unit of currency such as Hong Kong or US dollar etc), usually as 塊錢|块钱",
512,2-114,快,kuai4,rapid; quick; speed; rate; soon; almost; to make haste; clever; sharp (of knives or wits); forthright; plain-spoken; gratified; pleased; pleasant,
513,2-115,快乐,kuai4 le4,happy; merry,
514,3-260,筷子,kuai4 zi5,"chopsticks; CL:對|对[dui4],根[gen1],把[ba3],雙|双[shuang1]",
515,4-515,宽,kuan1,lenient; wide; broad,
516,4-516,困,kun4,to trap; to surround; hard-pressed; stranded; destitute,
517,4-517,困难,kun4 nan5,(financial etc) difficulty; problem; issue; CL:個|个[ge4],
518,4-518,扩大,kuo4 da4,to expand; to enlarge; to broaden one's scope,
519,4-519,拉,la1,to pull; to play (string instruments); to drag; to draw,
520,4-520,垃圾桶,la1 ji1 tong3,rubbish bin,
521,4-521,辣,la4,hot (spicy); pungent,
522,1-53,来,lai2,to come; to arrive; to come round; ever since; next,
523,4-523,来不及,lai2 bu5 ji2,there's not enough time (to do sth); it's too late (to do sth),
524,4-524,来得及,lai2 de5 ji2,there's still time; able to do sth in time,
525,3-262,蓝,lan2,blue; indigo plant,
526,4-526,懒,lan3,lazy,
527,4-527,浪费,lang4 fei4,to waste; to squander,
528,4-528,浪漫,lang4 man4,romantic,
529,3-263,老,lao3,prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity; old (of people); venerable (person); experienced; of long standing; always; all the time; of the past; very; outdated; (of meat etc) tough,
530,4-530,老虎,lao3 hu3,tiger; CL:隻|只[zhi1],
531,1-54,老师,lao3 shi1,"teacher; CL:個|个[ge4],位[wei4]",
532,1-55,了,le5,(modal particle intensifying preceding clause); (completed action marker),
533,2-119,累,lei4,tired; weary; to strain; to wear out; to work hard,
534,1-56,冷,leng3,cold,
535,4-535,冷静,leng3 jing4,calm; cool-headed,
536,2-121,离,li2,to leave; to part from; to be away from; (in giving distances) from; without (sth); independent of; one of the eight trigrams of the Book of Changes representing fire (old),
537,3-269,离开,li2 kai1,to depart; to leave,
538,1-57,里,li3,lining; interior; inside; internal; also written 裡|里 [li3],
539,4-539,理发,li3 fa4,a barber; hairdressing,
540,4-540,理解,li3 jie3,to comprehend; to understand; comprehension; understanding,
541,4-541,理想,li3 xiang3,a dream; an ideal; perfection; ideal; perfect; desirable; CL:個|个[ge4],
542,4-542,礼貌,li3 mao4,courtesy; manners,
543,3-271,礼物,li3 wu4,"gift; present; CL:件[jian4],個|个[ge4],份[fen4]",
544,4-544,厉害,li4 hai5,difficult to deal with; difficult to endure; ferocious; radical; serious; terrible; violent; tremendous; awesome,
545,4-545,力气,li4 qi5,strength; CL:把[ba3],
546,4-546,例如,li4 ru2,for example; for instance; such as,
547,3-272,历史,li4 shi3,"history; CL:門|门[men2],段[duan4]",
548,4-548,俩,lia3,two (colloquial equivalent of 兩個|两个); both; some,
549,4-549,连,lian2,"to link; to join; to connect; continuously; in succession; including; (used with 也, 都 etc) even; company (military)",
550,4-550,联系,lian2 xi4,connection; contact; relation; in touch with; to integrate; to link; to touch,
551,3-273,脸,lian3,"face; CL:張|张[zhang1],個|个[ge4]",
552,3-274,练习,lian4 xi2,exercise; drill; practice; CL:個|个[ge4],
553,4-553,凉快,liang2 kuai5,nice and cold; pleasantly cool,
554,2-123,两,liang3,both; two; ounce; some; a few; tael; weight equal to 50 grams,
555,4-555,亮,liang4,bright; clear; resonant; to shine; to show; to reveal,
556,3-276,辆,liang4,classifier for vehicles,
557,4-557,聊天,liao2 tian1,to chat; to gossip,
558,3-277,了解,liao3 jie3,to understand; to realize; to find out,
559,3-278,邻居,lin2 ju1,neighbor; next door; CL:個|个[ge4],
560,1-58,零,ling2,zero; nought; zero sign; fractional; fragmentary; odd (of numbers); (placed between two numbers to indicate a smaller quantity followed by a larger one); fraction; (in mathematics) remainder (after division); extra; to wither and fall; to wither,
561,4-561,另外,ling4 wai4,additional; in addition; besides; separate; other; moreover; furthermore,
562,4-562,留,liu2,to leave (eg a message); to retain; to stay; to remain; to keep; to preserve,
563,4-563,留学,liu2 xue2,to study abroad,
564,4-564,流泪,liu2 lei4,to shed tears,
565,4-565,流利,liu2 li4,fluent,
566,4-566,流行,liu2 xing2,to spread; to rage (of contagious disease); popular; fashionable; prevalent; (math.) manifold,
567,1-59,六,liu4,six; 6,
568,3-281,楼,lou2,"house with more than 1 story; storied building; floor; CL:層|层[ceng2],座[zuo4],棟|栋[dong4]",
569,2-126,路,lu4,road; path; way; CL:條|条[tiao2],
570,4-570,乱,luan4,in confusion or disorder; in a confused state of mind; disorder; upheaval; riot; illicit sexual relations; to throw into disorder; to mix up; indiscriminate; random; arbitrary,
571,2-127,旅游,lv3 you2,trip; journey; tourism; travel; tour,
572,3-284,绿,lv4,green,
573,4-573,律师,lv4 shi1,lawyer,
574,1-60,妈妈,ma1 ma5,"mama; mommy; mother; CL:個|个[ge4],位[wei4]",
575,4-575,麻烦,ma2 fan5,inconvenient; troublesome; to trouble or bother sb; to put sb to trouble,
576,3-286,马,ma3,horse; abbr. for Malaysia 馬來西亞|马来西亚,
577,4-577,马虎,ma3 hu5,careless; sloppy; negligent; skimpy,
578,3-287,马上,ma3 shang4,"at once, right away, immediately; lit. on horseback",
579,1-61,吗,ma5,(question tag),
580,1-62,买,mai3,to buy; to purchase,
581,2-131,卖,mai4,to sell; to betray; to spare no effort; to show off or flaunt,
582,4-582,满,man3,full; filled; packed; fully; completely; quite; to reach the limit; to satisfy; satisfied; contented; to fill; abbr. for Manchurian,
583,3-291,满意,man3 yi4,satisfied; pleased; to one's satisfaction,
584,2-132,慢,man4,slow,
585,2-133,忙,mang2,busy; hurriedly,
586,1-63,猫,mao1,cat; CL:隻|只[zhi1],
587,4-587,毛巾,mao2 jin1,towel; CL:條|条[tiao2],
588,3-295,帽子,mao4 zi5,hat; cap; CL:頂|顶[ding3],
589,1-64,没,mei2,(negative prefix for verbs); have not; not,
590,1-65,没关系,mei2 guan1 xi5,it doesn't matter,
591,2-137,每,mei3,each; every,
592,4-592,美丽,mei3 li4,beautiful,
593,2-138,妹妹,mei4 mei5,younger sister; fig. younger woman (esp. girl friend or rival); CL:個|个[ge4],
594,2-139,门,men2,"gate; door; CL:扇[shan4]; gateway; doorway; CL:個|个[ge4]; opening; valve; switch; way to do something; knack; family; house; (religious) sect; school (of thought); class; category; phylum or division (taxonomy); classifier for large guns; classifier for lessons, subjects, branches of technology",
595,4-595,梦,meng4,"dream; CL:場|场[chang2],個|个[ge4]",
596,3-301,米,mi3,rice; CL:粒[li4]; meter (classifier),
597,1-66,米饭,mi3 fan4,(cooked) rice,
598,4-598,密码,mi4 ma3,code; secret code; password; pin number,
599,4-599,免费,mian3 fei4,free (of charge),
600,3-303,面包,mian4 bao1,"bread; CL:片[pian4],袋[dai4],塊|块[kuai4]",
601,3-304,面条,mian4 tiao2,noodles,
602,4-602,民族,min2 zu2,nationality; ethnic group; CL:個|个[ge4],
603,3-305,明白,ming2 bai5,clear; obvious; unequivocal; to understand; to realize,
604,1-67,明天,ming2 tian1,tomorrow,
605,1-68,名字,ming2 zi5,name (of a person or thing); CL:個|个[ge4],
606,4-606,母亲,mu3 qin1,mother; also pr. with light tone [mu3 qin5]; CL:個|个[ge4],
607,4-607,目的,mu4 di4,purpose; aim; goal; target; objective; CL:個|个[ge4],
608,3-308,拿,na2,to hold; to seize; to catch; to apprehend; to take,
609,1-69,哪,na3,how; which,
609,1-69,哪儿,na3 r5,where?; wherever; anywhere,
610,1-70,那,na4,"that; those; then (in that case); commonly pr. nei4 before a classifier, esp. in Beijing",
610,1-70,那儿,na4 r5,there,
611,3-311,奶奶,nai3 nai5,(informal) father's mother; paternal grandmother; CL:位[wei4],
612,4-612,耐心,nai4 xin1,patient (adjective),
613,3-312,南,nan2,south,
614,3-314,难,nan2,difficult (to...); problem; difficulty; difficult; not good,
615,4-615,难道,nan2 dao4,don't tell me ...; could it be that...?,
616,3-315,难过,nan2 guo4,feel sorry; be grieved,
617,4-617,难受,nan2 shou4,to feel unwell; to suffer pain; to be difficult to bear,
618,2-145,男人,nan2 ren2,a man; a male; men; CL:個|个[ge4],
619,1-71,呢,ne5,(question particle for subjects already mentioned),
620,4-620,内,nei4,inside; inner; internal; within; interior,
621,4-621,内容,nei4 rong2,"content; substance; details; CL:個|个[ge4],項|项[xiang4]",
622,1-72,能,neng2,to be able to; to be capable of; ability; capability; able; capable; can possibly; (usually used in the negative) to have the possibility of,
623,4-623,能力,neng2 li4,capability; capable; able; ability; CL:個|个[ge4],
624,1-73,你,ni3,"you (informal, as opposed to polite 您[nin2])",
625,1-74,年,nian2,year; CL:個|个[ge4],
626,3-320,年级,nian2 ji2,grade; CL:個|个[ge4],
627,4-627,年龄,nian2 ling2,"(a person's) age; CL:把[ba3],個|个[ge4]",
628,3-321,年轻,nian2 qing1,young,
629,3-322,鸟,niao3,"bird; CL:隻|只[zhi1],群[qun2]",
630,2-150,您,nin2,"you (polite, as opposed to informal 你[ni3])",
631,2-151,牛奶,niu2 nai3,"cow's milk; CL:瓶[ping2],杯[bei1]",
632,4-632,农村,nong2 cun1,rural area; village; CL:個|个[ge4],
633,4-633,弄,nong4,to do; to manage; to handle; to play with; to fool with; to mess with; to fix; to toy with,
634,3-325,努力,nu3 li4,great effort; to strive; to try hard,
635,4-635,暖和,nuan3 huo5,warm; nice and warm,
636,1-75,女儿,nv3 er2,daughter,
637,2-153,女人,nv3 ren2,woman,
638,4-638,偶尔,ou3 er3,occasionally; once in a while; sometimes,
639,3-328,爬山,pa2 shan1,to climb a mountain; to mountaineer; hiking; mountaineering,
640,4-640,排列,pai2 lie4,array; arrangement; permutation (i.e. ordered choice of n elements out of m),
641,3-329,盘子,pan2 zi5,tray; plate; dish; CL:個|个[ge4],
642,4-642,判断,pan4 duan4,to decide; to determine; CL:個|个[ge4],
643,2-154,旁边,pang2 bian1,lateral; side; to the side; beside,
644,3-331,胖,pang4,fat; plump,
645,2-155,跑步,pao3 bu4,to walk quickly; to march; to run,
646,4-646,陪,pei2,to accompany; to keep sb company,
647,1-76,朋友,peng2 you5,"friend; CL:個|个[ge4],位[wei4]",
648,4-648,批评,pi1 ping2,to criticize; criticism; CL:個|个[ge4],
649,4-649,皮肤,pi2 fu1,skin; CL:種|种[zhong3],
650,3-334,啤酒,pi2 jiu3,"beer; CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]",
651,4-651,脾气,pi2 qi4,temperament; disposition; temper; CL:個|个[ge4],
652,4-652,篇,pian1,"sheet; piece of writing; bound set of bamboo slips used for record keeping (old); classifier for written items: chapter, article",
653,2-157,便宜,pian2 yi5,small advantages; to let sb off lightly; cheap; inexpensive,
654,4-654,骗,pian4,to cheat; to swindle; to deceive; to fool; to hoodwink; to trick,
655,2-158,票,piao4,ticket; ballot; bank note; CL:張|张[zhang1]; person held for ransom; amateur performance of Chinese opera; classifier for shipments and business transactions (topolect),
656,1-77,漂亮,piao4 liang5,pretty; beautiful,
657,4-657,乒乓球,ping1 pang1 qiu2,table tennis; ping-pong; ping pong; table tennis ball; CL:個|个[ge4],
658,1-78,苹果,ping2 guo3,"apple; CL:個|个[ge4],顆|颗[ke1]",
659,4-659,平时,ping2 shi2,in normal times; in peacetime,
660,4-660,瓶子,ping2 zi5,bottle; CL:個|个[ge4],
661,4-661,破,po4,"broken; damaged; worn out; to break, split or cleave; to get rid of; to destroy; to break with; to defeat; to capture (a city etc); to expose the truth of",
662,3-339,葡萄,pu2 tao5,grape,
663,4-663,普遍,pu3 bian4,universal; general; widespread; common,
664,3-340,普通话,pu3 tong1 hua4,Mandarin (common language); Putonghua (common speech of the Chinese language); ordinary speech,
665,1-79,七,qi1,seven; 7,
666,2-162,妻子,qi1 zi5,wife; CL:個|个[ge4],
667,3-345,骑,qi2,to ride (an animal or bike); to sit astride,
668,4-668,其次,qi2 ci4,next; secondly,
669,3-343,其实,qi2 shi2,"actually, in fact, really",
670,3-344,其他,qi2 ta1,other; the others; else; other than (that person); in addition to the person mentioned above,
671,4-671,其中,qi2 zhong1,among; in; included among these,
672,3-356,奇怪,qi2 guai4,strange; odd,
673,2-163,起床,qi3 chuang2,to get up,
674,4-674,起飞,qi3 fei1,to take off (in an airplane),
675,4-675,起来,qi3 lai5,beginning or continuing an action; upward movement; stand up,
676,4-676,气候,qi4 hou4,climate; atmosphere; situation; CL:種|种[zhong3],
677,2-164,千,qian1,thousand,
678,4-678,千万,qian1 wan4,ten million; countless; many; one must by all means,
679,3-349,铅笔,qian1 bi3,"(lead) pencil; CL:支[zhi1],枝[zhi1],桿|杆[gan3]",
680,4-680,签证,qian1 zheng4,visa; certificate; to certify; CL:個|个[ge4],
681,1-80,钱,qian2,coin; money; CL:筆|笔[bi3],
682,1-81,前面,qian2 mian4,ahead; in front; preceding; above,
683,4-683,墙,qiang2,"wall; CL:面[mian4],堵[du3]",
684,4-684,敲,qiao1,extort; knock; to strike; to knock (at a door); to hit,
685,4-685,桥,qiao2,bridge; CL:座[zuo4],
686,4-686,巧克力,qiao3 ke4 li4,chocolate (loanword); CL:塊|块[kuai4],
687,4-687,亲戚,qin1 qi5,"a relative (i.e. family relation); CL:門|门[men2],個|个[ge4],位[wei4]",
688,4-688,轻,qing1,light; easy; gentle; soft; reckless; unimportant; frivolous; small in number; unstressed; neutral,
689,4-689,轻松,qing1 song1,gentle; relaxed,
690,3-352,清楚,qing1 chu5,clear; clearly understood; distinct,
691,2-167,晴,qing2,clear; fine (weather),
692,4-692,情况,qing2 kuang4,"circumstances; state of affairs; situation; CL:個|个[ge4],種|种[zhong3]",
693,1-82,请,qing3,to ask; to invite; please (do sth); to treat (to a meal etc); to request,
694,4-694,请假,qing3 jia4,ask for time off,
695,4-695,请客,qing3 ke4,give a dinner party; entertain guests; invite to dinner,
696,4-696,穷,qiong2,exhausted; poor,
697,3-355,秋,qiu1,autumn; fall; harvest time; a swing; surname Qiu,
698,4-698,区别,qu1 bie2,difference; to distinguish; to discriminate; to make a distinction; CL:個|个[ge4],
699,4-699,取,qu3,to take; to get; to choose; to fetch,
